,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent
1468,13118,101091374,MultiMiner,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101091374,2023-03-10 21:46:28,1905579,9,participant,0.0,0.0,0.0,True,,0.0,EU
1469,13119,101091374,MultiMiner,997219947,,HELLAS GOLD S.A.,,False,PRC,ERMOU 25,14564,Athens,EL,EL301,"37.9759865,23.7311653",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997219947/101091374,2023-03-10 21:46:28,2131437,11,participant,149103.75,149103.75,149103.75,False,,0.0,EU
1470,13120,101091374,MultiMiner,999546783,,CESKA GEOLOGICKA SLUZBA,,False,REC,Klarov  3/131,11821,Prague 1,CZ,CZ010,"50.0907462,14.4101435",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999546783/101091374,2023-03-10 21:46:28,1908615,6,participant,437937.5,437937.5,437937.5,False,,0.0,EU
1471,13137,101135827,HyperImage,983224205,FR29438925232,SILIOS TECHNOLOGIES SA,SILIOS,True,PRC,"Zi Peynier Rousset, rue Gaston Imbert ProlongÃÂ©e",13790,Peynier,FR,FRL04,"43.4471537,5.6403316",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/983224205/101135827,2024-01-08 20:27:22,2560601,4,participant,432075.0,432075.0,0.0,False,,,EU
1472,13138,101135827,HyperImage,897847521,DE814881405,INFINEON TECHNOLOGIES BIPOLAR GMBH& CO. KG,IFBIP,False,PRC,MAX-PLANK-STR. 5,59581,Warstein,DE,DEA5B,"49.99823825,8.197313059165353",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897847521/101135827,2024-01-08 20:27:22,1970343,7,participant,506632.5,506632.5,0.0,False,,,EU
1473,13139,101135827,HyperImage,998018645,ESB97223630,ROBOTNIK AUTOMATION SL,,True,PRC,RONDA AUGUSTE Y LOUIS LUMIERE 6 Y 8,46980,Paterna,ES,ES523,"36.5229634,-5.864702",http://www.robotnik.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998018645/101135827,2024-01-08 20:27:22,1913955,9,participant,354187.5,354187.5,0.0,False,,,EU
1474,13140,101135827,HyperImage,888011042,DE348561130,KETMARKET GMBH,,True,PRC,KATHE-KOLLWITZ-UFER 82,1309,DRESDEN,DE,DED21,"51.0210867,13.841167804922616",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888011042/101135827,2024-01-08 20:27:22,1979563,10,participant,174143.26,174143.26,0.0,False,,,EU
1475,13141,101135827,HyperImage,883369786,DE359012854,DIVE IMAGING SYSTEMS GMBH,,True,PRC,FORSTSTR. 1,1454,RADEBERG,DE,DED2C,"51.11331925,13.901776000000002",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/883369786/101135827,2024-01-08 20:27:22,1986092,6,participant,381780.0,381780.0,0.0,False,,,EU
1476,13142,101135827,HyperImage,884669489,NL863553503B01,GROWY LABS BV,Growy Labs,False,PRC,KEIENBERGWEG 26,1101 GB,Amsterdam,NL,NL329,"52.3092477,4.9346507",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/884669489/101135827,2024-01-08 20:27:22,1986093,8,participant,263625.0,263625.0,0.0,False,,,EU
1477,13143,101135827,HyperImage,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101135827,2024-01-08 20:27:22,1905912,1,coordinator,1399992.7,1399992.7,0.0,False,,,EU
1478,13144,101135827,HyperImage,891101365,CHE180462744MWST,4K-MEMS SA,,True,PRC,RUE DES LAVANNES 17,2072,ST-BLAISE,CH,CH024,"47.01379855,6.9823780010588266",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891101365/101135827,2024-01-08 20:27:22,1985130,13,associatedPartner,,0.0,,False,,,EU
1479,13145,101135827,HyperImage,897837918,CZ08466068,AMIRES THE BUSINESS INNOVATION MANAGEMENT INSTITUTE ZU,,False,OTH,NA OKRAJI 335 42 VELESLAVIN,162 00,Prague,CZ,CZ010,"49.8167003,15.4749544",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897837918/101135827,2024-01-08 20:27:22,1963935,11,participant,305750.0,305750.0,0.0,False,,,EU
1480,13146,101135827,HyperImage,999702371,LU16853659,NETCOMPANY-INTRASOFT SA,,False,PRC,RUE NICOLAS BOVE 2B,1253,Luxembourg,LU,LU000,"49.604838900000004,6.086305835563419",http://www.intrasoft-intl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999702371/101135827,2024-01-08 20:27:22,1916280,5,participant,547584.01,547584.01,0.0,False,,,EU
1481,13147,101135827,HyperImage,893640825,CHE429923175MWST,OPTOTUNE SWITZERLAND AG,Optotune,True,PRC,BERNSTRASSE 388,8953,Dietikon,CH,CH040,"47.3836787,8.3956227",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893640825/101135827,2024-01-08 20:27:22,1968865,12,associatedPartner,,0.0,,False,,,EU
1482,13148,101135827,HyperImage,999547365,NL806511618B01,STICHTING WAGENINGEN RESEARCH,WR,False,REC,DROEVENDAALSESTEEG 4,6708 PB,Wageningen,NL,NL221,"51.9863279,5.6679366",https://www.wur.nl/en/research-results/research-institutes/food-safety-research.htm,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999547365/101135827,2024-01-08 20:27:22,1906407,2,participant,361845.0,361845.0,0.0,False,,,EU
1483,13149,101135827,HyperImage,998401601,,NORSK ELEKTRO OPTIKK AS,,True,PRC,OSTENSJOVEIEN 34,667,Oslo,NO,NO081,"60.5000209,9.0999715",https://www.neo.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998401601/101135827,2024-01-08 20:27:22,2128366,3,participant,831239.5,831239.5,0.0,False,,,EU
1484,13223,101138094,NARRATE,997405023,IT06004830722,SYNESIS-SOCIETA CONSORTILE A RESPONSABILITA LIMITATA,SYNESIS,True,OTH,VIA CAVOUR 2,22074,Lomazzo Co,IT,ITC42,"45.6964688,9.0359357",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997405023/101138094,2024-01-08 20:32:11,1938721,7,participant,288750.0,288750.0,288750.0,False,,0.0,EU
1485,13224,101138094,NARRATE,996374010,DE815118674,SCIENTIFIC ACADEMY FOR SERVICE TECHNOLOGY EV,SERVTECH,True,REC,BEHLERTSTR 3A HAUS 2B,14467,POTSDAM,DE,DE404,"51.37921565,7.48329478731415",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996374010/101138094,2024-01-08 20:32:11,2398371,2,participant,932937.5,932937.5,932937.5,False,,0.0,EU
1486,13225,101138094,NARRATE,949551043,FR02345038244,INSAVALOR SA,,False,PRC,BOULEVARD NIELS BOHR 66,69100,Villeurbanne Cedex,FR,FRK26,"45.7864467,4.8806838",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949551043/101138094,2024-01-08 20:32:11,1986281,4,thirdParty,0.0,6125.0,6125.0,False,,0.0,EU
1487,13226,101138094,NARRATE,924099310,ESB46191094,MEDITERRANEAN WOOD FACTORY S.L.,MEDWOOD,True,PRC,PROLONGACION ALBUFERA 24,46430,SOLLANA VALENCIA,ES,ES523,"39.2784514,-0.3818215",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/924099310/101138094,2024-01-08 20:32:11,2631240,8,participant,277410.0,277410.0,277410.0,False,,0.0,EU
1488,13227,101138094,NARRATE,989707782,DE111660314,SOFTWARE AG,,False,PRC,UHLANDSTRASSE 12,64297,Darmstadt,DE,DE711,"49.65613355,8.5615419",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/989707782/101138094,2024-01-08 20:32:11,2397253,5,participant,622843.75,622843.75,622843.75,False,,0.0,EU
1489,13228,101138094,NARRATE,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101138094,2024-01-08 20:32:11,1905912,3,participant,743500.0,743500.0,743500.0,False,,0.0,EU
1490,13229,101138094,NARRATE,999886089,FR22196901920,INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON,INSA LYON,False,HES,20 AVENUE ALBERT EINSTEIN,69621,Villeurbanne Cedex,FR,FRK26,"45.7846497,4.8741197",http://www.insa-lyon.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999886089/101138094,2024-01-08 20:32:11,1905852,4,participant,483875.0,477750.0,483875.0,False,,6125.0,EU
1491,13230,101138094,NARRATE,998736542,ESG46261590,"INSTITUTO TECNOLOGICO METALMECANICO, MUEBLE, MADERA, EMBALAJE Y AFINES-AIDIMME",AIDIMME,True,REC,CALLE LEONARDO DA VINCI 38 PARQUE TECNOLOGICO,46980,Paterna Valencia,ES,ES523,"39.5039227,-0.4421013",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998736542/101138094,2024-01-08 20:32:11,2398144,1,coordinator,627750.0,627750.0,627750.0,False,,0.0,EU
1492,13231,101138094,NARRATE,917329001,DE267506256,BUDATEC GMBH,,True,PRC,MELLI-BEESE-STR. 28,12487,Berlin,DE,DE300,"52.439291299999994,13.510870090040784",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917329001/101138094,2024-01-08 20:32:11,1980894,11,participant,480875.0,480875.0,480875.0,False,,0.0,EU
1493,13232,101138094,NARRATE,942671803,ESA97929566,NUNSYS SA,NUNSYS,False,PRC,CALLE GUSTAVE EIFFEL 3 PARQUE TECNOLOGICO PATERNA,46980,Valencia,ES,ES523,"39.54715201925734,-0.45640041125714736",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942671803/101138094,2024-01-08 20:32:11,1970292,10,participant,462187.5,462187.5,462187.5,False,,0.0,EU
1494,13233,101138094,NARRATE,900885658,IE3629141FH,F6S NETWORK IRELAND LIMITED,F6S IE,True,PRC,WORK HUB 77 CAMDEN STREET,D02 XE80,LOWER DUBLIN,IE,IE,"53.3497645,-6.2602732",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900885658/101138094,2024-01-08 20:32:11,1961469,6,participant,238750.0,238750.0,238750.0,False,,0.0,EU
1495,13234,101138094,NARRATE,999749610,GB223518191,BRUNEL UNIVERSITY LONDON,,False,HES,KINGSTON LANE,UB8 3PH,Uxbridge,UK,UKI74,"51.5449509,-0.4816671",http://www.brunel.ac.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999749610/101138094,2024-01-08 20:32:11,1907237,12,associatedPartner,,0.0,,False,,,EU
1496,13235,101138094,NARRATE,972168436,ESB28370914,dhl,DHL SUPPLY CHAIN,False,PRC,AVD CASTILLA 2 EDIFICIO ITALIA PLANTA 2 PARQUE EMPRESARIAL,28830,San Fernando De Henares,ES,ES300,"40.4167047,-3.7035824",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972168436/101138094,2024-01-08 20:32:11,1913437,9,participant,452687.5,452687.5,452687.5,False,,0.0,EU
1497,13302,101082633,ASAP,999990946,SE202100305401,KUNGLIGA TEKNISKA HOEGSKOLAN,KTH,False,HES,BRINELLVAGEN 8,100 44,Stockholm,SE,SE110,"59.3498183,18.0707826",http://www.kth.se,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999990946/101082633,2023-08-09 11:18:42,1906237,5,participant,503277.5,503277.5,503277.5,False,,0.0,EU
1498,13303,101082633,ASAP,937397622,IT02139060509,INGENIARS SRL,INGENIARS,True,PRC,VIA PONTE A PIGLIERI 8,56121,Pisa,IT,ITI17,"43.7081429,10.3854744",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937397622/101082633,2023-08-09 11:18:42,2544615,6,participant,169375.0,169375.0,169375.0,False,,0.0,EU
1499,13304,101082633,ASAP,999868920,IT06895721006,ISTITUTO NAZIONALE DI ASTROFISICA,INAF,False,REC,VIALE DEL PARCO MELLINI 84,136,Roma,IT,ITI43,"41.9233386,12.4520256",http://www.inaf.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999868920/101082633,2023-08-09 11:18:42,1906922,3,participant,193536.0,193536.0,193536.25,False,,0.25,EU
1500,13305,101082633,ASAP,999997930,FR40180089013,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101082633,2023-08-09 11:18:42,1905572,4,participant,148795.0,148795.0,148795.0,False,,0.0,EU
1501,13306,101082633,ASAP,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101082633,2023-08-09 11:18:42,1905910,1,coordinator,333675.0,333675.0,333675.0,False,,0.0,EU
1502,13307,101082633,ASAP,999863391,IT00419160783,UNIVERSITA DELLA CALABRIA,UNICAL,False,HES,VIA PIETRO BUCCI 7/11/B,87036,Arcavacata Di Rende,IT,ITF61,"39.3581137,16.211445",http://www.unical.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999863391/101082633,2023-08-09 11:18:42,1909898,2,participant,151172.5,151172.5,151172.5,False,,0.0,EU
1503,13319,101082326,ENLIGHTEN,910551514,IT11686290013,AIKO SRL,AIKO,True,PRC,VIA DEI MILLE 22,10123,Torino,IT,ITC11,"45.0651143,7.6577154",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910551514/101082326,2022-10-24 18:05:09,1952445,6,participant,408958.75,408958.75,408958.75,False,,0.0,EU
1504,13320,101082326,ENLIGHTEN,911649069,IT09105940960,AVIO SPA,Avio S.p.A.,False,PRC,VIA LEONIDA BISSOLATI 76,187,Roma,IT,ITI43,"41.8933203,12.4829321",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/911649069/101082326,2022-10-24 18:05:09,3099644,10,participant,2712000.0,2712000.0,2712000.0,False,,0.0,EU
1505,13321,101082326,ENLIGHTEN,998521396,DE236395434,ANWENDUNGSZENTRUM GMBH OBERPFAFFENHOFEN,AZO,True,PRC,Claude-Dornier-Str.1,82234,WESSLING,DE,DE21L,"48.0909178,11.2824172",https://www.anwendungszentrum.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998521396/101082326,2022-10-24 18:05:09,2671962,2,participant,453687.5,453687.5,453687.5,False,,0.0,EU
1506,13322,101082326,ENLIGHTEN,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101082326,2022-10-24 18:05:09,1905912,8,participant,1411605.0,1411605.0,1411605.0,False,,0.0,EU
1507,13323,101082326,ENLIGHTEN,931927113,DE297722712,ARIANEGROUP GMBH,ARIANEGROUP,False,PRC,ROBERT-KOCH-STR. 1,82024,Taufkirchen,DE,DE21H,"48.0518168,11.6544407",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/931927113/101082326,2022-10-24 18:05:09,2660465,11,participant,1763455.0,1763455.0,1763455.0,False,,0.0,EU
1508,13324,101082326,ENLIGHTEN,885539676,PT516984381,"ADIRA ADDCREATIVE, S.A.",ADDCREATIVE,False,PRC,LUGAR DO ESPIDO VIA NORTE,4470-177,Maia,PT,PT11A,"37.826707,-25.3938782",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/885539676/101082326,2022-10-24 18:05:09,1978807,15,participant,427560.0,427560.0,427560.0,False,,0.0,EU
1509,13325,101082326,ENLIGHTEN,965336435,FR84452852478,AREELIS TECHNOLOGIES SARL,AREELIS Technologies,True,PRC,AVENUE ISAAC NEWTON 675 TECHNOPOLE DU MADRILLET,76800,Saint Etienne Du Rouvray,FR,FRD22,"49.3831,1.09163",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/965336435/101082326,2022-10-24 18:05:09,1978808,18,participant,394000.0,394000.0,394000.0,False,,0.0,EU
1510,13326,101082326,ENLIGHTEN,912360176,EE100185388,PROEKSPERT AS,,True,PRC,SOPRUSE PST. 157,13417,Tallinn,EE,EE001,"59.4112994,24.7070124",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912360176/101082326,2022-10-24 18:05:09,1978804,5,participant,318750.0,318750.0,320000.0,False,,1250.0,EU
1511,13327,101082326,ENLIGHTEN,903414157,BE0636737791,Laser Cladding Venture,Laser Cladding Venture NV,True,PRC,Nijverheidslaan 1500,3660,Oudsbergen,BE,BE225,"51.03843775,5.537254368145482",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/903414157/101082326,2022-10-24 18:05:09,1978805,7,participant,419845.0,419845.0,419845.0,False,,0.0,EU
1512,13328,101082326,ENLIGHTEN,932228201,FR82519032247,ARIANEGROUP SAS,ARIANEGROUP SAS,False,PRC,51-61 ROUTE DE VERNEUIL,78130,Les Mureaux,FR,FR103,"48.8566101,2.3514992",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932228201/101082326,2022-10-24 18:05:09,2502836,1,coordinator,5003433.75,5003433.75,5003433.75,False,,0.0,EU
1513,13329,101082326,ENLIGHTEN,952004755,FR16511073181,ERNEO,ERNEO,True,PRC,290 RUE A. NOBEL - 505 RUE LOUIS LEPINE ATELIERS R ILLENAIRE,34080,Montpellier,FR,FRJ13,"43.6112422,3.8767337",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952004755/101082326,2022-10-24 18:05:09,1953862,14,participant,824431.0,824431.0,824431.25,False,,0.25,EU
1514,13330,101082326,ENLIGHTEN,999994438,FR36775722879,OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES,ONERA,False,REC,CHEMIN DE LA HUNIERE,91120,Palaiseau,FR,FR104,"48.7093302,2.2268897",http://www.onera.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999994438/101082326,2022-10-24 18:05:09,1905624,17,participant,294413.75,294413.75,294413.75,False,,0.0,EU
1515,13331,101082326,ENLIGHTEN,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101082326,2022-10-24 18:05:09,1905579,4,participant,1017534.0,1017534.0,1017534.0,False,,0.0,EU
1516,13332,101082326,ENLIGHTEN,988954092,FR03402256184,INDUSTRIALISATION DES RECHERCHES SUR LES PROCEDES ET LES APPLICATIONSDU LASER,,True,OTH,320 BOULEVARD SEBASTIEN BRANT POLE API PARC D INNOVATION,67400,Illkirch Graffenstaden,FR,FRF11,"48.5261158,7.737812114946204",https://www.irepa-laser.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/988954092/101082326,2022-10-24 18:05:09,1916959,9,participant,407250.0,407250.0,407250.0,False,,0.0,EU
1517,13333,101082326,ENLIGHTEN,901837907,ATU71506113,SILICON AUSTRIA LABS GMBH,SAL,False,REC,SANDGASSE 34,8010,Graz,AT,AT221,"47.0571852,15.45950196356257",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901837907/101082326,2022-10-24 18:05:09,1961525,3,participant,880090.0,880090.0,880090.0,False,,0.0,EU
1518,13334,101082326,ENLIGHTEN,988808010,NL009160413B01,AEROSPACE PROPULSION PRODUCTS (A. P.P.) BV,APP,False,PRC,WESTELIJKE RANDWEG 25,4791 RT,Klundert,NL,NL411,"51.663963,4.5639028",http://www.appbv.nl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/988808010/101082326,2022-10-24 18:05:09,2155958,12,participant,110002.5,110002.5,110002.5,False,,0.0,EU
1519,13335,101082326,ENLIGHTEN,888294379,BE0732931406,EDGISE  SA,EDGISE,False,PRC,VELDKANT 33A,3550,Kontich,BE,BE224,"51.1424488,4.4427142745777015",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888294379/101082326,2022-10-24 18:05:09,1978806,13,participant,504631.0,504631.0,504631.25,False,,0.25,EU
1520,13336,101082326,ENLIGHTEN,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101082326,2022-10-24 18:05:09,1905910,16,participant,233750.0,233750.0,233750.0,False,,0.0,EU
1521,13337,101135156,ENLIGHTEN-ED,910551514,IT11686290013,AIKO SRL,AIKO,True,PRC,VIA DEI MILLE 22,10123,Torino,IT,ITC11,"45.0651143,7.6577154",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910551514/101135156,2024-01-08 20:38:44,1952445,14,participant,200000.0,200000.0,200000.0,False,,0.0,EU
